Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Mg 1',      2528.54600,    2.712, -2.128, 5.650,-1.450,-6.090, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2528.57200,    2.712, -3.923, 5.250,-1.450,-6.090, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2528.99200,    2.717, -1.438, 5.590,-1.300,-6.040, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2528.99200,    2.717, -2.359, 5.590,-1.300,-6.040, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2528.99200,    2.717, -3.359, 5.590,-1.300,-6.040, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2529.08000,    2.709, -4.342, 5.310,-1.560,-6.130, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2529.50900,    2.712, -1.754, 5.710,-1.510,-6.110, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2529.50900,    2.712, -2.055, 5.710,-1.510,-6.110, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2529.55100,    2.717, -2.669, 5.590,-1.350,-6.060, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2529.63100,    2.717, -3.761, 5.190,-1.350,-6.060, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2530.17300,    2.709, -1.868, 5.780,-1.630,-6.150, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2530.32500,    2.712, -2.065, 5.710,-1.560,-6.130, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2530.36500,    2.712, -3.863, 5.310,-1.560,-6.130, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2530.44100,    2.717, -1.378, 5.650,-1.410,-6.080, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2530.44100,    2.717, -2.298, 5.650,-1.410,-6.080, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2530.44100,    2.717, -3.298, 5.650,-1.410,-6.080, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2531.15300,    2.717, -2.609, 5.650,-1.450,-6.090, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2531.17500,    2.709, -4.279, 5.370,-1.680,-6.160, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2531.17900,    2.717, -3.703, 5.250,-1.450,-6.090, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2531.45800,    2.712, -1.687, 5.780,-1.630,-6.150, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2531.45800,    2.712, -1.988, 5.780,-1.630,-6.150, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2532.11800,    2.717, -1.314, 5.710,-1.510,-6.110, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2532.11800,    2.717, -2.235, 5.710,-1.510,-6.110, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2532.11800,    2.717, -3.235, 5.710,-1.510,-6.110, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2532.40800,    2.712, -1.998, 5.780,-1.680,-6.160, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2532.46100,    2.709, -1.797, 5.850,-1.740,-6.190, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2532.46100,    2.712, -3.799, 5.370,-1.680,-6.160, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2532.93500,    2.717, -2.545, 5.710,-1.560,-6.130, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2532.97500,    2.717, -3.642, 5.310,-1.560,-6.130, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2533.64600,    2.709, -4.212, 5.440,-1.800,-6.200, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2533.74800,    2.712, -1.617, 5.850,-1.740,-6.190, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2533.74800,    2.712, -1.918, 5.850,-1.740,-6.190, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2534.07100,    2.717, -1.247, 5.780,-1.630,-6.150, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2534.07100,    2.717, -2.168, 5.780,-1.630,-6.150, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2534.07100,    2.717, -3.168, 5.780,-1.630,-6.150, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2534.86800,    2.712, -1.928, 5.850,-1.800,-6.200, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2534.93500,    2.712, -3.732, 5.440,-1.800,-6.200, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2535.02300,    2.717, -2.478, 5.780,-1.680,-6.160, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2535.07600,    2.717, -3.579, 5.370,-1.680,-6.160, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2535.17400,    2.709, -1.723, 5.930,-1.870,-6.230, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2536.36600,    2.717, -1.177, 5.850,-1.740,-6.190, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2536.36600,    2.717, -2.097, 5.850,-1.740,-6.190, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2536.36600,    2.717, -3.097, 5.850,-1.740,-6.190, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2536.46400,    2.712, -1.542, 5.930,-1.870,-6.230, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2536.46400,    2.712, -1.843, 5.930,-1.870,-6.230, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2536.59000,    2.709, -4.142, 5.510,-1.930,-6.240, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2537.48800,    2.717, -2.408, 5.850,-1.800,-6.200, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2537.55500,    2.717, -3.512, 5.440,-1.800,-6.200, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2537.79600,    2.712, -1.853, 5.930,-1.930,-6.240, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2537.88200,    2.712, -3.662, 5.510,-1.930,-6.240, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2538.42400,    2.709, -1.644, 6.010,-2.000,-6.270, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2539.08700,    2.717, -1.103, 5.930,-1.870,-6.230, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2539.08700,    2.717, -2.023, 5.930,-1.870,-6.230, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2539.08700,    2.717, -3.023, 5.930,-1.870,-6.230, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2539.71800,    2.712, -1.463, 6.010,-2.000,-6.270, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2539.71800,    2.712, -1.764, 6.010,-2.000,-6.270, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2540.13600,    2.709, -4.067, 5.580,-2.070,-6.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2540.42200,    2.717, -2.333, 5.930,-1.930,-6.240, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2540.50800,    2.717, -3.442, 5.510,-1.930,-6.240, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2541.32500,    2.712, -1.774, 6.010,-2.060,-6.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2541.43100,    2.712, -3.588, 5.580,-2.070,-6.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2542.34800,    2.717, -1.024, 6.010,-2.000,-6.270, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2542.34800,    2.717, -1.944, 6.010,-2.000,-6.270, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2542.34800,    2.717, -2.944, 6.010,-2.000,-6.270, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2542.36600,    2.709, -1.560, 6.090,-2.140,-6.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2543.66400,    2.712, -1.379, 6.090,-2.140,-6.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2543.66400,    2.712, -1.680, 6.090,-2.140,-6.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2543.95800,    2.717, -2.254, 6.010,-2.060,-6.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2544.06500,    2.717, -3.367, 5.580,-2.070,-6.290, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2544.46100,    2.709, -3.988, 5.660,-2.210,-6.340, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2545.60300,    2.712, -1.690, 6.090,-2.210,-6.330, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2545.76100,    2.712, -3.509, 5.660,-2.210,-6.340, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2546.30200,    2.717, -0.939, 6.090,-2.140,-6.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2546.30200,    2.717, -1.860, 6.090,-2.140,-6.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2546.30200,    2.717, -2.860, 6.090,-2.140,-6.310, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2547.21000,    2.709, -1.470, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2548.24500,    2.717, -2.170, 6.090,-2.210,-6.330, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2548.40400,    2.717, -3.288, 5.660,-2.210,-6.340, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2548.51200,    2.712, -1.290, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2548.51200,    2.712, -1.590, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2549.81400,    2.709, -3.904, 5.750,-2.370,-6.390, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2550.90300,    2.712, -1.600, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2551.12000,    2.712, -3.424, 5.750,-2.370,-6.390, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2551.16000,    2.717, -0.850, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2551.16000,    2.717, -1.770, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2551.16000,    2.717, -2.770, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2553.25600,    2.709, -1.520, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2553.55700,    2.717, -2.080, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2553.77300,    2.717, -3.204, 5.750,-2.370,-6.390, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2554.56500,    2.712, -1.340, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2554.56500,    2.712, -1.640, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2556.54900,    2.709, -3.814, 5.840,-2.540,-6.440, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2557.22600,    2.717, -0.890, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2557.22600,    2.717, -1.810, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2557.22600,    2.717, -2.820, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2557.57300,    2.712, -1.650, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2557.86200,    2.712, -3.335, 5.840,-2.540,-6.440, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2560.24000,    2.717, -2.130, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2560.52900,    2.717, -3.114, 5.840,-2.540,-6.440, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2560.94200,    2.709, -1.550, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2562.25900,    2.712, -1.370, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2562.25900,    2.712, -1.670, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2564.93600,    2.717, -0.920, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2564.93600,    2.717, -1.840, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2564.93600,    2.717, -2.850, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2565.19100,    2.709, -3.718, 5.930,-2.720,-6.500, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2566.10100,    2.712, -1.680, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2566.51200,    2.712, -3.238, 5.930,-2.720,-6.500, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2568.78600,    2.717, -2.160, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2569.19800,    2.717, -3.018, 5.930,-2.720,-6.500, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2570.91700,    2.709, -2.450, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2572.24400,    2.712, -2.270, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2572.24400,    2.712, -2.570, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2574.94200,    2.717, -1.830, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2574.94200,    2.717, -2.750, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2574.94200,    2.717, -3.750, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2576.54400,    2.709, -3.613, 6.040,-2.920,-6.560, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2577.26400,    2.712, -2.580, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2577.87700,    2.712, -3.134, 6.040,-2.920,-6.560, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2579.97200,    2.717, -3.060, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2580.58700,    2.717, -2.913, 6.040,-2.920,-6.560, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2584.21200,    2.709, -2.320, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2585.55300,    2.712, -2.140, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2585.55300,    2.712, -2.440, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2588.27900,    2.717, -1.690, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2588.27900,    2.717, -2.610, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2588.27900,    2.717, -3.620, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2591.88200,    2.709, -3.500, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2592.27400,    2.712, -2.450, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2593.23100,    2.712, -3.020, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2595.01400,    2.717, -2.930, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2595.97300,    2.717, -2.800, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2602.49600,    2.709, -2.170, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2603.85500,    2.712, -1.990, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2603.85500,    2.712, -2.290, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2606.62000,    2.717, -1.550, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2606.62000,    2.717, -2.470, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2606.62000,    2.717, -3.470, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2613.13600,    2.712, -2.300, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2613.35300,    2.709, -3.350, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2614.72400,    2.712, -2.870, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2615.92000,    2.717, -2.780, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2617.51200,    2.717, -2.650, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2628.66400,    2.709, -2.000, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2630.05200,    2.712, -2.130, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2630.05300,    2.712, -1.820, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2632.87200,    2.717, -3.300, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2632.87300,    2.717, -2.300, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2632.87400,    2.717, -1.380, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2643.34900,    2.712, -2.130, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2644.80300,    2.709, -3.170, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2646.19800,    2.717, -2.610, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2646.20700,    2.712, -2.690, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2649.06200,    2.717, -2.470, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2668.12300,    2.709, -1.810, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2669.55200,    2.712, -1.930, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2669.55400,    2.712, -1.630, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
'Mg 1',      2672.45800,    2.717, -3.110, 0.000, 0.000, 0.000, 99.000,'   2 wl:KP   2 KP   2 gf:KP   2 KP   2 KP   2 KP   2 KP             Mg'
