Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Ca 1',      2157.24491,    1.899, -5.582, 5.900,-2.210,-6.710,  0.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2157.24491,    1.899, -3.605, 6.000,-2.290,-6.720,  0.790,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2157.24957,    1.899, -5.057, 5.930,-2.100,-6.710,  1.160,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2157.25888,    1.899, -6.232, 6.200,-2.570,-6.700,  1.820,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2157.82703,    1.899, -6.664, 5.590,-2.760,-6.660,  0.100,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2158.84299,    1.899, -5.072, 5.470,-2.550,-6.660,  1.860,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2159.24498,    1.886, -6.234, 6.400,-3.120,-6.670,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2159.39602,    1.879, -3.932, 6.580,-3.040,-6.680,  1.490,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2159.55754,    1.886, -3.355, 6.670,-2.290,-6.680,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2159.58086,    1.886, -3.027, 6.690,-2.500,-6.680,  0.970,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2159.83784,    0.000, -6.028, 5.840,-2.770,-6.940,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2160.05128,    1.899, -3.315, 6.480,-2.390,-6.750,  1.230,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2160.05128,    1.899, -3.760, 6.000,-2.140,-6.720,  0.980,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2160.05128,    1.899, -8.178, 5.900,-2.070,-6.710,  0.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2160.24828,    1.886, -4.163, 6.670,-2.870,-6.680,  1.100,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2161.62641,    1.886, -6.329, 6.690,-2.990,-6.680,  1.040,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2161.82729,    2.521, -6.479, 7.600,-4.420,-7.360,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2161.83211,    1.886, -4.352, 6.580,-3.040,-6.680,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2162.47738,    2.523, -5.841, 7.600,-4.420,-7.360,  1.240,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2163.00630,    1.886, -7.328, 6.910,-2.870,-6.690,  0.300,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2163.02212,    1.879, -6.538, 5.720,-2.880,-6.740,  1.230,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2163.04374,    1.886, -7.236, 6.540,-2.940,-6.680,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2164.50887,    1.899, -4.607, 6.670,-2.290,-6.680,  2.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2164.53230,    1.899, -3.568, 6.680,-2.500,-6.680,  1.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2165.20278,    1.899, -5.039, 6.670,-2.870,-6.680,  1.370,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2165.21488,    1.879, -4.781, 5.790,-2.930,-6.740,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2165.46639,    1.886, -4.370, 5.720,-2.880,-6.740,  1.370,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2166.53831,    1.879, -5.798, 5.770,-3.090,-6.740,  0.770,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2166.58724,    1.899, -5.472, 6.690,-2.990,-6.680,  1.350,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2166.69798,    1.879, -4.456, 6.100,-2.690,-6.780,  0.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2166.79388,    1.899, -4.768, 6.580,-3.040,-6.680,  1.510,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2167.66411,    1.886, -4.888, 5.790,-2.930,-6.740,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2167.97347,    1.899, -7.207, 6.910,-2.870,-6.690,  1.100,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2168.33653,    1.886, -5.552, 5.850,-2.750,-6.740,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2168.99054,    1.886, -6.341, 5.780,-3.090,-6.740,  1.140,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2169.15057,    1.886, -4.664, 6.080,-3.030,-6.780,  0.840,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2169.15057,    1.886, -4.784, 6.110,-2.690,-6.780,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2169.21177,    1.886, -4.916, 6.060,-2.370,-6.780,  0.520,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2170.44488,    1.899, -4.724, 5.720,-2.880,-6.740,  1.640,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2171.56711,    1.899, -5.769, 5.690,-3.030,-6.740,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2172.04937,    1.886, -5.242, 6.060,-2.920,-6.780,  0.640,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2172.65272,    1.899, -4.280, 5.790,-2.930,-6.740,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2173.04475,    1.899, -6.283, 5.970,-2.880,-6.740,  0.650,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2173.32824,    1.899, -5.905, 5.850,-2.750,-6.740,  1.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2173.97580,    1.899, -7.578, 5.860,-2.980,-6.740,  0.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2173.98526,    1.899, -5.276, 5.770,-3.090,-6.740,  1.870,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2174.14603,    1.899, -5.371, 6.080,-3.030,-6.780,  1.280,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2174.14603,    1.899, -6.079, 6.100,-2.690,-6.780,  2.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2174.20751,    1.899, -5.593, 6.060,-2.370,-6.780,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2174.20751,    1.899, -5.201, 6.060,-2.690,-6.780,  0.800,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2174.23115,    1.899, -8.471, 6.050,-2.320,-6.780,  0.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2174.45146,    1.879, -3.778, 7.380,-3.960,-7.360,  0.990,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2176.92165,    1.886, -3.221, 7.380,-3.960,-7.360,  1.240,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2177.05820,    1.899, -5.916, 6.050,-2.920,-6.780,  1.210,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2177.05820,    1.899, -5.233, 6.050,-2.500,-6.780,  0.960,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2178.90518,    1.886, -6.181, 6.610,-3.600,-6.760,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2179.71948,    1.879, -5.723, 6.740,-3.430,-6.770,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2180.61639,    1.886, -4.003, 6.830,-3.340,-6.770,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2181.95300,    1.899, -5.687, 7.380,-3.960,-7.360,  1.760,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2182.07303,    1.886, -6.427, 6.860,-3.310,-6.770,  1.030,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2182.20165,    1.886, -5.231, 6.740,-3.430,-6.770,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2183.26931,    1.886, -7.180, 6.730,-3.390,-6.770,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2183.57931,    1.886, -7.185, 7.040,-3.160,-6.780,  0.290,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2185.66484,    1.899, -4.540, 6.830,-3.340,-6.770,  1.390,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2187.12824,    1.899, -7.506, 6.860,-3.310,-6.770,  1.340,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2187.25745,    1.899, -5.646, 6.740,-3.430,-6.770,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2187.86345,    1.879, -5.263, 5.880,-3.190,-6.840,  1.270,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2188.64151,    1.899, -7.662, 7.040,-3.160,-6.780,  1.100,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2189.29622,    1.879, -4.670, 6.000,-3.150,-6.840,  1.460,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2190.36421,    1.886, -4.606, 5.880,-3.190,-6.840,  1.390,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2191.25433,    1.879, -6.352, 5.910,-3.070,-6.840,  0.770,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2191.70116,    1.879, -5.833, 6.220,-2.860,-6.880,  0.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2191.80026,    1.886, -4.472, 6.000,-3.150,-6.840,  1.480,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2191.97809,    1.886, -5.062, 6.050,-3.120,-6.840,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2193.76286,    1.886, -4.736, 5.910,-3.070,-6.840,  1.130,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2194.21070,    1.886, -6.002, 6.220,-2.630,-6.880,  0.880,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2194.21070,    1.886, -6.033, 6.220,-2.860,-6.880,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2194.30704,    1.886, -6.711, 6.220,-2.930,-6.890,  0.490,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2195.40972,    1.899, -4.968, 6.000,-3.280,-6.840,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2195.45794,    1.899, -4.381, 5.880,-3.190,-6.840,  1.620,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2196.79446,    1.899, -5.289, 6.130,-3.230,-6.840,  0.640,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2196.90068,    1.899, -4.069, 6.000,-3.150,-6.840,  1.520,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2197.07934,    1.899, -5.356, 6.050,-3.120,-6.840,  1.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2197.18173,    1.886, -7.055, 6.210,-2.800,-6.890,  0.630,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2197.77979,    1.899, -6.549, 6.130,-3.250,-6.840,  0.120,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2198.87242,    1.899, -5.225, 5.910,-3.070,-6.840,  1.870,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2199.32236,    1.899, -7.562, 6.220,-2.860,-6.880,  2.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2199.32236,    1.899, -6.933, 6.210,-2.630,-6.880,  1.290,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2199.41915,    1.899, -7.544, 6.210,-2.930,-6.890,  1.160,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2199.41915,    1.899, -7.080, 6.210,-2.880,-6.900,  0.810,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2199.50626,    1.899, -9.669, 6.210,-2.550,-6.890,  0.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2200.72700,    0.000, -1.480, 7.415,-4.316,-7.101,  1.000,'   2 wl:Sh   2 Sh   2 gf:Sh   2 Sh   2 Sh   2 Sh   2 Sh             Ca'
'Ca 1',      2202.30725,    1.899, -7.998, 6.200,-2.800,-6.890,  1.210,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2202.30725,    1.899, -8.931, 6.200,-2.690,-6.880,  0.960,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2208.20479,    1.886, -5.833, 7.080,-4.190,-6.870,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2209.22871,    1.899, -2.445, 6.900,-3.040,-6.860,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2210.66311,    1.879, -5.151, 6.950,-3.950,-6.880,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2211.70311,    1.886, -5.037, 7.020,-3.840,-6.880,  1.200,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2213.21628,    1.886, -5.436, 6.950,-3.950,-6.880,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2213.27018,    1.886, -6.047, 7.050,-3.740,-6.880,  1.030,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2214.08398,    1.886, -5.855, 6.990,-3.860,-6.880,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2215.13397,    1.886, -6.983, 7.200,-3.520,-6.890,  0.270,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2216.89667,    1.899, -6.222, 7.020,-3.840,-6.880,  1.400,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2218.41695,    1.899, -8.284, 6.950,-3.950,-6.880,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2218.47111,    1.899, -5.844, 7.050,-3.740,-6.880,  1.340,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2220.34367,    1.899, -7.085, 7.200,-3.520,-6.890,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2223.62343,    0.000, -5.603, 6.170,-3.450,-7.070,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2224.67536,    1.879, -5.372, 6.260,-3.420,-6.950,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2226.24600,    1.879, -4.275, 6.310,-3.450,-6.950,  1.470,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2227.26101,    1.886, -4.216, 6.270,-3.420,-6.950,  1.370,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2228.23105,    1.879, -5.620, 6.280,-3.220,-6.950,  0.790,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2228.83530,    1.886, -4.322, 6.310,-3.450,-6.950,  1.490,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2229.38211,    1.886, -4.398, 6.340,-3.130,-6.950,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2230.82497,    1.886, -4.416, 6.280,-3.220,-6.950,  1.140,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2231.32484,    1.879, -7.860, 6.400,-3.120,-7.010,  0.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2232.52796,    1.899, -4.179, 6.260,-3.420,-6.950,  1.630,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2233.00175,    1.899, -4.303, 6.330,-3.060,-6.950,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2233.91599,    1.886, -7.535, 6.400,-3.110,-7.010,  0.890,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2233.92598,    1.886, -7.631, 6.400,-3.120,-7.010,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2234.10971,    1.899, -3.801, 6.310,-3.450,-6.950,  1.520,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2234.11071,    1.886, -7.259, 6.400,-3.110,-7.010,  0.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2234.23455,    1.899, -4.573, 6.390,-3.480,-6.950,  0.650,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2234.65911,    1.899, -4.769, 6.340,-3.130,-6.950,  1.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2235.02341,    2.709, -3.864, 7.590,-4.420,-7.360,  1.010,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2235.31874,    1.899, -5.836, 6.430,-3.490,-6.950,  0.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2236.10881,    1.899, -4.972, 6.280,-3.220,-6.950,  1.860,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2237.07566,    1.886, -6.940, 6.390,-2.970,-7.010,  0.610,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2239.21450,    1.899, -7.360, 6.400,-3.110,-7.010,  1.300,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2239.22453,    1.899, -8.371, 6.400,-3.120,-7.010,  2.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2239.41014,    1.899, -7.609, 6.400,-3.110,-7.010,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2239.41014,    1.899, -6.489, 6.400,-3.110,-7.010,  0.820,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2239.59579,    1.899, -9.978, 6.410,-3.040,-7.010,  0.340,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2242.38918,    1.899, -7.348, 6.390,-2.970,-7.010,  1.200,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2242.38918,    1.899, -6.125, 6.390,-2.980,-7.010,  0.940,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2252.36935,    1.886, -6.421, 7.230,-4.380,-7.000,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2261.45691,    1.879, -4.961, 7.070,-4.430,-6.990,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2262.80134,    1.886, -4.917, 7.110,-4.470,-6.990,  1.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2264.12880,    1.886, -5.191, 7.070,-4.430,-6.990,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2264.12880,    1.886, -5.916, 7.190,-4.370,-7.000,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2264.68793,    1.886, -6.898, 7.310,-3.950,-7.010,  0.270,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2264.73924,    1.886, -5.246, 7.100,-4.230,-7.000,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2268.23789,    1.899, -5.041, 7.110,-4.470,-6.990,  1.440,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2269.57174,    1.899, -5.466, 7.190,-4.370,-7.000,  1.300,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2269.57174,    1.899, -5.823, 7.070,-4.430,-6.990,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2270.13356,    1.899, -6.991, 7.310,-3.950,-7.010,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2275.46558,    0.000, -1.068, 7.860,-4.110,-7.180,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2288.36234,    1.879, -4.365, 6.690,-3.950,-7.080,  1.690,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2290.24458,    1.879, -4.185, 6.690,-4.010,-7.080,  1.220,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2291.09821,    1.886, -3.673, 6.690,-3.950,-7.080,  1.600,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2292.68718,    1.879, -4.389, 6.700,-4.120,-7.090,  0.590,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      2292.98495,    1.886, -4.401, 6.690,-4.010,-7.080,  1.360,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
